"","X_id","dzNum","latitude","longitude","bigLat","bigLon"
"529",128704,4,35.8414469,128.7646715,"35.8","128.8"
"531",131876,7,37.6583599,126.8320201,"37.7","126.8"
"533",129921,5,36.8150632,127.1600504,"36.8","127.2"
"741",129005,5,33.40198,126.8958,"33.4","126.9"
"743",127972,7,37.4898378,126.8947908,"37.5","126.9"
"746",127929,7,37.3171027,126.9523858,"37.3","127"
"760",128422,7,37.2581378,127.0547504,"37.3","127.1"
"787",130029,7,37.4072345943917,126.955087622646,"37.4","127"
"833",128796,7,36.51079,127.2299,"36.5","127.2"
"834",128937,7,37.39767,126.9563,"37.4","127"
"905",128452,6,37.3524357,127.1468392,"37.4","127.1"
"938",129300,6,37.5037286,126.8926628,"37.5","126.9"
"989",129086,2,33.5067186,126.4932736,"33.5","126.5"
"1243",129291,5,35.1011932,129.0036868,"35.1","129"
"1362",134470,6,37.511,126.8624,"37.5","126.9"
"1440",128324,7,35.09594,128.9218,"35.1","128.9"
"1441",128285,3,35.09594,128.9218,"35.1","128.9"
"1445",128721,5,37.8327908,127.0755764,"37.8","127.1"
"1499",129236,6,37.44667,126.6985,"37.4","126.7"
"1537",128310,6,37.53076,127.0396,"37.5","127"
"1603",128523,7,36.5656734,128.7267533,"36.6","128.7"
"1649",128433,6,37.738098,127.0336819,"37.7","127"
"1684",128332,5,36.51831,127.2446,"36.5","127.2"
"1693",128406,6,37.45683,126.8775,"37.5","126.9"
"1704",128956,21,37.57615,126.8378,"37.6","126.8"
"1715",129209,7,37.62614,127.0523,"37.6","127.1"
"1736",129738,7,37.2765939,127.1552964,"37.3","127.2"
"1760",130746,5,34.93575,127.6897,"34.9","127.7"
"1815",128737,22,37.2925138865787,126.862148959837,"37.3","126.9"
"1816",128732,6,37.2925138865787,126.862148959837,"37.3","126.9"
"1858",128545,0,37.7521537,127.0705119,"37.8","127.1"
"1864",128462,6,36.30908,127.4594,"36.3","127.5"
"1866",129271,21,37.48401,126.9171,"37.5","126.9"
"1897",129280,5,37.44218,126.7973,"37.4","126.8"
"1939",128392,7,37.5223036,127.1102568,"37.5","127.1"
"1941",129044,6,37.5276954,126.7270164,"37.5","126.7"
"2034",128566,0,37.30143,127.0104,"37.3","127"
"2121",128539,7,37.3854,127.1356,"37.4","127.1"
"2195",128991,0,37.23094,127.2868,"37.2","127.3"
"2282",129649,6,37.74197,126.8071,"37.7","126.8"
"2333",128976,7,35.73841,127.1403,"35.7","127.1"
"2334",128972,7,35.73841,127.1403,"35.7","127.1"
"2426",128359,6,35.3364,129.0298,"35.3","129"
"2438",130932,6,37.53801,126.9652,"37.5","127"
"2446",128575,6,37.53952,126.9511,"37.5","127"
"2465",128716,4,35.79103,127.1211,"35.8","127.1"
"2467",129844,1,37.56593,126.8201,"37.6","126.8"
"2490",129961,21,34.81178,126.4811,"34.8","126.5"
"2583",129031,7,36.32181,127.4027,"36.3","127.4"
"2592",128631,5,36.97916,127.1405,"37","127.1"
"2664",129038,5,35.3248615,129.1692008,"35.3","129.2"
"2681",128583,7,37.4506173,126.7188483,"37.5","126.7"
"2752",128372,5,35.8661958,128.5867983,"35.9","128.6"
"2759",129144,22,37.5952875488261,126.673115665994,"37.6","126.7"
"2886",128665,7,37.5277594,126.8919065,"37.5","126.9"
"2897",128386,6,37.5889786,127.0612063,"37.6","127.1"
"2944",128162,7,36.7855019,127.5816556,"36.8","127.6"
"3077",129131,7,37.5401827,127.2210782,"37.5","127.2"
"3133",130986,7,37.1986797,127.0503484,"37.2","127.1"
"3145",128500,7,37.4793147,126.9727443,"37.5","127"
"8",129763,6,37.45883,126.6347,"37.5","126.6"
"88",131142,6,37.51735,126.8321,"37.5","126.8"
"196",130724,7,37.503969,126.7834654,"37.5","126.8"
"303",130246,7,37.54851,126.7396055,"37.5","126.7"
"402",129912,7,37.3755893,126.9724925,"37.4","127"
"435",130309,7,37.52178,126.9654,"37.5","127"
"442",131287,21,35.25026219,129.21434487,"35.3","129.2"
"722",131235,5,35.86937,128.7258,"35.9","128.7"
"1032",133596,7,36.3607587,127.392196,"36.4","127.4"
"1152",132677,7,35.4852292,126.7875652,"35.5","126.8"
"1205",130867,7,37.3883345,126.9095515,"37.4","126.9"
"1287",131111,7,38.1779382,128.602872,"38.2","128.6"
"1348",130537,6,36.7711586,127.0690029,"36.8","127.1"
"1373",130690,22,36.772207,127.052235,"36.8","127.1"
"1374",129911,7,36.772207,127.052235,"36.8","127.1"
"1454",130893,7,37.4002056,126.9049306,"37.4","126.9"
"1487",130203,7,36.34562,127.4144746,"36.3","127.4"
"1552",130645,6,35.8781593,128.6324522,"35.9","128.6"
"1680",130689,7,34.9398362,127.7087323,"34.9","127.7"
"1705",130833,7,37.55107,126.8732,"37.6","126.9"
"1820",130454,2,37.3057515,127.0981699,"37.3","127.1"
"1837",130876,12,37.38572,127.2363,"37.4","127.2"
"1867",130133,4,37.48401,126.9171,"37.5","126.9"
"1942",130226,6,36.7835964,127.1524613,"36.8","127.2"
"1960",130628,0,37.8210233,127.0517319,"37.8","127.1"
"1962",130236,20,34.6458937,126.7292482,"34.6","126.7"
"1967",129927,5,37.4008336,126.9109797,"37.4","126.9"
"2147",130719,7,37.7498,126.7703,"37.7","126.8"
"2178",131088,2,35.24921,129.0909,"35.2","129.1"
"2301",130918,7,37.42334,126.6745,"37.4","126.7"
"2318",131567,6,37.48272,126.9298,"37.5","126.9"
"2350",130723,0,37.57889,126.7376,"37.6","126.7"
"2365",129410,7,37.32504,127.116,"37.3","127.1"
"2472",130266,4,35.17643,129.196,"35.2","129.2"
"2511",130040,0,37.13295,128.2202,"37.1","128.2"
"2546",130648,6,37.15646,127.0793,"37.2","127.1"
"2625",130173,6,38.0496707,127.1059206,"38","127.1"
"2691",130633,7,33.5144894,126.5808754,"33.5","126.6"
"2814",130137,1,37.7105334,127.0496356,"37.7","127"
"2835",131156,22,37.5881961,126.6734323,"37.6","126.7"
"2885",130418,7,35.9406467493961,128.565876527838,"35.9","128.6"
"2918",131621,21,36.8553798,127.4361117,"36.9","127.4"
"2970",130762,7,37.8213348,127.0412129,"37.8","127"
"3100",130492,12,38.2018435,128.5753004,"38.2","128.6"
"3101",130491,18,38.2018435,128.5753004,"38.2","128.6"
"3162",130206,7,37.5555942,127.0292566,"37.6","127"
"31",131772,7,37.72404,126.4794,"37.7","126.5"
"66",132754,6,37.20838,127.0123,"37.2","127"
"170",131644,7,37.4871364,126.8395349,"37.5","126.8"
"256",132912,5,36.76549,127.0114,"36.8","127"
"393",132826,7,37.5070807,126.7643987,"37.5","126.8"
"481",131890,7,37.5326715,126.8246068,"37.5","126.8"
"528",132014,7,35.8414469,128.7646715,"35.8","128.8"
"530",132017,7,35.8414469,128.7646715,"35.8","128.8"
"632",132229,7,37.2183493,126.95403,"37.2","127"
"764",132177,7,35.8128221,128.5104893,"35.8","128.5"
"782",131494,7,36.38744,127.3085,"36.4","127.3"
"827",131677,22,35.3771716080703,129.156714774493,"35.4","129.2"
"832",131345,7,36.51079,127.2299,"36.5","127.2"
"919",130981,7,37.4508855,127.1576408,"37.5","127.2"
"921",132216,7,35.1801064,128.9895078,"35.2","129"
"987",133559,7,37.746348,127.0369309,"37.7","127"
"1071",133019,5,37.51105,126.9018,"37.5","126.9"
"1073",131796,22,37.21489,127.0366,"37.2","127"
"1074",132835,21,33.48796,126.4709,"33.5","126.5"
"1109",132381,7,37.73621,126.8253,"37.7","126.8"
"1111",132599,7,34.95931,127.5256,"35","127.5"
"1149",131870,7,37.3809589,126.9585989,"37.4","127"
"1242",132809,7,37.27634,127.1181,"37.3","127.1"
"1262",132299,4,35.1708158,128.8123329,"35.2","128.8"
"1268",132021,6,34.96842,127.5657,"35","127.6"
"1297",132072,6,35.53808,129.2603,"35.5","129.3"
"1298",133834,7,35.95037,128.5521,"36","128.6"
"1428",132074,6,37.5793,127.0296,"37.6","127"
"1596",132578,7,37.84924,127.7421,"37.8","127.7"
"1654",131736,6,37.34628,126.8051,"37.3","126.8"
"1658",131589,6,36.07925,128.4131,"36.1","128.4"
"1682",131556,7,35.81165,128.7623,"35.8","128.8"
"1730",131857,21,35.8443042,127.1259849,"35.8","127.1"
"1732",132277,6,37.1989789,127.0502226,"37.2","127.1"
"1812",131823,6,37.61415,127.0954,"37.6","127.1"
"1827",131767,0,35.8504721,128.5111461,"35.9","128.5"
"1845",131954,12,37.6897294999422,127.052023822359,"37.7","127.1"
"1874",131739,12,37.50667,126.7687,"37.5","126.8"
"1934",131780,0,35.9361828,128.561782,"35.9","128.6"
"1938",131702,7,37.5223036,127.1102568,"37.5","127.1"
"1940",133312,7,37.5276954,126.7270164,"37.5","126.7"
"1985",131511,7,37.65472,126.6748,"37.7","126.7"
"2048",131448,12,35.81812,128.5119,"35.8","128.5"
"2060",132555,7,36.50686,127.2434,"36.5","127.2"
"2085",132685,7,37.56108,126.8557,"37.6","126.9"
"2136",132139,20,37.6048,126.7752,"37.6","126.8"
"2156",136512,6,37.49071,126.7421,"37.5","126.7"
"2168",131978,4,37.66832,127.0562,"37.7","127.1"
"2199",132365,6,35.56824,129.3336,"35.6","129.3"
"2268",132674,7,37.48831,126.8992,"37.5","126.9"
"2307",132215,5,34.94303,128.0872,"34.9","128.1"
"2387",132639,0,35.33356,129.1628,"35.3","129.2"
"2442",131700,7,37.74851,127.1,"37.7","127.1"
"2454",131785,7,37.54511,126.9409,"37.5","126.9"
"2463",133210,6,37.36311,127.1231,"37.4","127.1"
"2534",132172,7,37.42064,126.6705,"37.4","126.7"
"2558",136065,7,37.57025,126.7697,"37.6","126.8"
"2725",133048,7,37.4882285,126.9443235,"37.5","126.9"
"2750",131629,7,37.505749,126.8765268,"37.5","126.9"
"2762",132141,7,37.3301349,126.8038707,"37.3","126.8"
"2831",131841,7,37.2046382,126.8038707,"37.2","126.8"
"2894",132552,2,35.1941963,129.0965871,"35.2","129.1"
"2975",131843,7,37.5454212,126.6759723,"37.5","126.7"
"3018",132312,5,37.7085892,126.855151,"37.7","126.9"
"3069",132368,6,37.2473818,127.3732982,"37.2","127.4"
"3084",131812,6,35.8298561,128.5327576,"35.8","128.5"
"3085",132657,7,35.8298561,128.5327576,"35.8","128.5"
"3114",132160,14,37.1113902,126.913248,"37.1","126.9"
"3160",132207,22,35.1845467,126.822922,"35.2","126.8"
"46",134324,21,36.35765,127.3518,"36.4","127.4"
"158",133807,7,37.4932701,126.9240843,"37.5","126.9"
"166",133770,7,37.3125027,126.7957092,"37.3","126.8"
"168",166005,21,37.6068135,127.0085234,"37.6","127"
"188",134815,5,37.47763,126.9351,"37.5","126.9"
"233",133404,7,35.16314,126.8608,"35.2","126.9"
"281",153197,12,37.45104,126.9006,"37.5","126.9"
"304",133474,7,37.2772285,127.0803249,"37.3","127.1"
"308",133749,14,36.3470627,127.3669052,"36.3","127.4"
"342",132894,12,34.7603737,127.6622221,"34.8","127.7"
"450",133517,7,37.70225,126.7515,"37.7","126.8"
"466",133540,7,37.3074965,126.8121995,"37.3","126.8"
"467",133537,7,37.3074965,126.8121995,"37.3","126.8"
"487",135062,5,37.29631,127.1133,"37.3","127.1"
"488",134191,21,37.66657,126.7934,"37.7","126.8"
"511",134434,21,37.26985,127.1278,"37.3","127.1"
"522",133633,7,36.78188213927,126.949624416487,"36.8","126.9"
"550",133879,6,35.7850635,127.1370828,"35.8","127.1"
"617",133583,6,37.0078771,127.1743425,"37","127.2"
"623",134358,7,36.3013695,127.5769705,"36.3","127.6"
"852",134149,6,37.4478565,126.8853516,"37.4","126.9"
"949",133341,7,37.5249629,126.7038285,"37.5","126.7"
"1035",134530,7,36.12572,128.1888,"36.1","128.2"
"1090",137816,14,36.87034,127.1296,"36.9","127.1"
"1159",135392,6,37.30168,127.1237,"37.3","127.1"
"1266",134634,7,37.59076,127.2196,"37.6","127.2"
"1280",134723,5,37.48417,126.557,"37.5","126.6"
"1289",133722,7,36.98101,126.9184,"37","126.9"
"1337",134132,7,37.4244777,126.7418379,"37.4","126.7"
"1480",133907,20,35.16328,129.1478,"35.2","129.1"
"1657",133328,7,36.07925,128.4131,"36.1","128.4"
"1675",134287,6,37.43645,127.1387,"37.4","127.1"
"1733",133649,7,37.60293,127.0260273,"37.6","127"
"1774",134511,4,37.13714,127.202,"37.1","127.2"
"1844",134374,0,35.8598623,128.5048652,"35.9","128.5"
"1883",134113,7,37.51886,126.9225,"37.5","126.9"
"1891",133111,6,37.2976,126.9579,"37.3","127"
"1913",134820,21,37.55483,127.1511,"37.6","127.2"
"1976",132942,12,37.54618,126.719,"37.5","126.7"
"2004",135591,6,37.60295,127.0193,"37.6","127"
"2007",134514,2,37.75806,127.1161,"37.8","127.1"
"2049",133754,5,35.81812,128.5119,"35.8","128.5"
"2135",133623,7,35.84127,128.7686,"35.8","128.8"
"2273",133965,6,37.57398,127.0667,"37.6","127.1"
"2456",135077,5,35.41683,127.3818,"35.4","127.4"
"2498",134778,0,33.48646,126.5108,"33.5","126.5"
"2567",133874,21,37.42327,126.7433,"37.4","126.7"
"2586",133503,7,35.25596,129.0859,"35.3","129.1"
"2612",136267,7,37.62542,127.0479,"37.6","127"
"2661",134039,7,36.298279105629,127.317347818954,"36.3","127.3"
"2836",134422,7,37.5881961,126.6734323,"37.6","126.7"
"2840",134118,6,37.5615351,126.8591681,"37.6","126.9"
"2876",133147,7,35.8298561,128.5327576,"35.8","128.5"
"2911",133951,7,37.2772085,126.9701841,"37.3","127"
"2923",133389,5,35.8510928,128.484171,"35.9","128.5"
"2925",137694,7,37.4926781,126.7587611,"37.5","126.8"
"3046",134940,7,37.4512054,127.0650209,"37.5","127.1"
"3073",133877,6,37.6192950853431,126.832259701206,"37.6","126.8"
"3164",134534,7,37.5553277,127.0295921,"37.6","127"
"16",136350,7,37.50173,126.8478,"37.5","126.8"
"125",135586,14,35.31977,129.0289,"35.3","129"
"169",135931,22,37.4871364,126.8395349,"37.5","126.8"
"248",136359,7,37.330435,127.1210427,"37.3","127.1"
"302",134833,6,37.4961821,126.7922172,"37.5","126.8"
"307",136114,0,36.3470627,127.3669052,"36.3","127.4"
"386",138584,2,37.5580785,127.0140315,"37.6","127"
"399",136529,5,35.16392,126.8094,"35.2","126.8"
"512",135358,7,37.26985,127.1278,"37.3","127.1"
"727",136821,14,37.30988,126.8146,"37.3","126.8"
"781",135177,5,33.4996213,126.5311884,"33.5","126.5"
"804",135502,7,37.6058498,127.0163386,"37.6","127"
"864",134663,14,37.69898,126.7435,"37.7","126.7"
"868",134888,0,37.61833,126.91,"37.6","126.9"
"896",135518,6,37.53452,126.8416,"37.5","126.8"
"946",135424,7,36.64405,127.4534,"36.6","127.5"
"962",137999,7,37.4895889,126.6821971,"37.5","126.7"
"1047",136023,7,35.9676772,126.7366293,"36","126.7"
"1075",136249,7,33.48796,126.4709,"33.5","126.5"
"1132",136000,7,37.2410864,127.1775537,"37.2","127.2"
"1144",135325,22,37.5274124,126.7376275,"37.5","126.7"
"1160",135609,5,37.30168,127.1237,"37.3","127.1"
"1168",136153,15,37.5058969,126.7658568,"37.5","126.8"
"1189",136108,7,37.7318849,127.0887841,"37.7","127.1"
"1198",136624,0,37.2214762,126.9878172,"37.2","127"
"1235",136453,22,35.1465892,129.0264969,"35.1","129"
"1285",136149,7,35.1754928,126.9296699,"35.2","126.9"
"1368",135881,6,37.6013,127.0373,"37.6","127"
"1424",136640,6,37.2647403,127.0630508,"37.3","127.1"
"1463",134930,7,36.7723171,127.0610806,"36.8","127.1"
"1659",136835,1,37.15056,128.2221,"37.2","128.2"
"1786",135329,0,37.2633807,127.0799,"37.3","127.1"
"1876",135913,21,35.21286,128.7055,"35.2","128.7"
"1935",135305,5,35.9361828,128.561782,"35.9","128.6"
"2003",135884,7,37.60295,127.0193,"37.6","127"
"2051",135521,6,37.55904,126.9299,"37.6","126.9"
"2115",136164,7,35.96195,126.7248,"36","126.7"
"2163",135981,1,37.6719,127.0518,"37.7","127.1"
"2218",136825,0,37.89734,127.7305,"37.9","127.7"
"2228",136584,7,37.5868,127.2124,"37.6","127.2"
"2264",135365,5,37.40165,126.7254,"37.4","126.7"
"2349",136669,7,37.51519,127.0439,"37.5","127"
"2373",136228,21,36.35777,127.3482,"36.4","127.3"
"2400",136128,7,37.73707,127.0788,"37.7","127.1"
"2435",136414,7,36.07553,128.3913,"36.1","128.4"
"2651",135379,21,37.7727500910717,126.750407698849,"37.8","126.8"
"2697",135964,7,37.6055961,127.1409619,"37.6","127.1"
"2760",135752,21,37.7831374,126.9831103,"37.8","127"
"2815",135950,1,35.241745,129.2172524,"35.2","129.2"
"2855",135672,7,35.9204756,128.5492703,"35.9","128.5"
"2861",136411,12,36.35245,127.4178533,"36.4","127.4"
"2870",137203,14,35.8179804,128.7574412,"35.8","128.8"
"2884",134749,7,35.9406467493961,128.565876527838,"35.9","128.6"
"2912",135309,7,37.2772085,126.9701841,"37.3","127"
"2920",135060,5,37.6015191,127.0669072,"37.6","127.1"
"2954",135216,5,35.8186274,127.1261525,"35.8","127.1"
"2955",135221,7,35.8186274,127.1261525,"35.8","127.1"
"2956",136001,7,36.124691,128.187297,"36.1","128.2"
"2985",136493,14,37.4593499,126.7249951,"37.5","126.7"
"2999",136858,22,35.8784483,128.534171,"35.9","128.5"
"3070",135581,5,37.3949259,126.914626,"37.4","126.9"
"3121",136215,22,35.0770855,129.0675669,"35.1","129.1"
"3128",134692,22,35.8401584,127.0546486,"35.8","127.1"
"3141",135758,7,37.5267588,126.851223,"37.5","126.9"
"3147",135548,7,36.7699982,126.4550769,"36.8","126.5"
"60",138399,21,35.18428,129.2047,"35.2","129.2"
"133",137072,7,36.3219545,127.3901097,"36.3","127.4"
"151",138038,7,37.38414,126.9545,"37.4","127"
"210",141199,2,36.08514,129.3941,"36.1","129.4"
"238",136678,7,37.4901262,126.7673377,"37.5","126.8"
"316",137615,22,37.2735848,127.111241,"37.3","127.1"
"433",136872,22,35.0905944,128.9729209,"35.1","129"
"490",137986,12,37.23444,127.211,"37.2","127.2"
"492",137364,7,37.47758,126.6284,"37.5","126.6"
"526",137149,7,36.78188213927,126.949624416487,"36.8","126.9"
"613",137073,7,35.69793,128.461,"35.7","128.5"
"812",137659,5,37.88126,127.7606,"37.9","127.8"
"878",139150,5,35.24786,128.9066,"35.2","128.9"
"965",137968,7,37.58156,127.0551,"37.6","127.1"
"1131",137380,21,36.0190178,129.3434808,"36","129.3"
"1158",137423,21,37.30168,127.1237,"37.3","127.1"
"1207",138149,6,37.58521,126.6696,"37.6","126.7"
"1258",137956,21,37.41421,126.6829,"37.4","126.7"
"1270",138021,1,36.3362992,127.3956175,"36.3","127.4"
"1294",137447,6,37.48363,126.8714,"37.5","126.9"
"1360",137672,7,35.80761,128.5523,"35.8","128.6"
"1392",140950,5,37.5438087,126.9549466,"37.5","127"
"1431",137938,21,37.7499225,128.9092604,"37.7","128.9"
"1432",137934,6,37.7499225,128.9092604,"37.7","128.9"
"1444",138069,14,37.7216006,127.1887453,"37.7","127.2"
"1606",137838,7,35.92009,128.8145,"35.9","128.8"
"1607",137854,0,35.92009,128.8145,"35.9","128.8"
"1621",137878,21,37.59954,127.1183,"37.6","127.1"
"1712",137325,7,36.50926,127.2486,"36.5","127.2"
"1724",137030,7,37.6598659406751,127.030471154207,"37.7","127"
"1752",137166,22,35.0625345,128.0766575,"35.1","128.1"
"1753",137161,22,35.0625345,128.0766575,"35.1","128.1"
"1794",138419,7,37.56223,127.1852,"37.6","127.2"
"1848",137148,7,36.9985,127.1773,"37","127.2"
"1899",137634,7,35.06022,128.0691,"35.1","128.1"
"2104",136588,3,37.60098,127.1321,"37.6","127.1"
"2105",136587,0,37.60098,127.1321,"37.6","127.1"
"2304",137138,12,37.46999,126.8917,"37.5","126.9"
"2374",137210,6,36.35777,127.3482,"36.4","127.3"
"2375",137465,5,36.35777,127.3482,"36.4","127.3"
"2384",137736,7,35.547,129.1121,"35.5","129.1"
"2394",137599,0,37.48653,126.8605,"37.5","126.9"
"2440",138451,7,37.49669,126.9312,"37.5","126.9"
"2452",137961,7,37.50636,126.9183,"37.5","126.9"
"2459",137781,4,37.45166,126.6445,"37.5","126.6"
"2549",138116,7,37.30086,127.0423,"37.3","127"
"2560",138308,7,37.02672,127.0837,"37","127.1"
"2643",137055,7,37.274198,126.9347512,"37.3","126.9"
"2667",137932,7,35.9528702,128.5528261,"36","128.6"
"2731",137171,14,37.4875394,126.9835444,"37.5","127"
"2905",138354,22,35.17215712,128.0611661,"35.2","128.1"
"2919",136613,5,37.6015191,127.0669072,"37.6","127.1"
"2926",137215,4,35.8198685,128.7489735,"35.8","128.7"
"3015",137297,7,37.6956660867809,126.780792419526,"37.7","126.8"
"3067",138266,7,35.9310821,128.5515677,"35.9","128.6"
"3086",137530,22,37.1722518,127.0447679,"37.2","127"
"18",140203,5,37.46342,126.8978,"37.5","126.9"
"19",138948,21,37.33749,127.1041,"37.3","127.1"
"92",139376,7,37.46703,126.8536,"37.5","126.9"
"176",139399,14,35.5563389,129.12095,"35.6","129.1"
"178",139397,8,35.5563389,129.12095,"35.6","129.1"
"295",138843,7,36.35035,127.3313,"36.4","127.3"
"367",139363,7,36.0641463,129.3743928,"36.1","129.4"
"447",138663,6,37.29281,126.9854,"37.3","127"
"448",138745,7,37.59991,127.1197,"37.6","127.1"
"502",138476,7,37.45058,127.0558,"37.5","127.1"
"514",139116,21,35.32182,128.5813,"35.3","128.6"
"519",139177,7,37.8797237,127.7629197,"37.9","127.8"
"523",138450,7,36.78188213927,126.949624416487,"36.8","126.9"
"553",138793,6,37.4613303,127.1296705,"37.5","127.1"
"607",139317,7,36.1070705,128.4209806,"36.1","128.4"
"702",138913,5,37.5128,126.9218,"37.5","126.9"
"720",138828,5,35.85942,128.4688,"35.9","128.5"
"912",138878,5,35.3334239,129.0089827,"35.3","129"
"1028",138924,7,33.48065,126.4925,"33.5","126.5"
"1112",138740,21,37.64228,126.8361,"37.6","126.8"
"1208",138532,22,37.5525106,127.1432383,"37.6","127.1"
"1227",139632,4,37.30271,126.8121,"37.3","126.8"
"1255",139664,7,36.3362899,127.3701192,"36.3","127.4"
"1271",138853,14,36.3362992,127.3956175,"36.3","127.4"
"1333",139054,7,37.6360028,127.2165279,"37.6","127.2"
"1383",143026,12,37.24837,127.48,"37.2","127.5"
"1427",138677,5,35.55474,129.2801,"35.6","129.3"
"1503",138854,7,37.62402,127.0665,"37.6","127.1"
"1510",138625,7,37.62617,127.0507,"37.6","127.1"
"1550",138383,12,35.8781593,128.6324522,"35.9","128.6"
"1555",139785,7,35.8212452,128.5333503,"35.8","128.5"
"1597",139187,6,37.43068,126.902,"37.4","126.9"
"1690",139227,7,35.55383,129.2637,"35.6","129.3"
"1708",138455,7,37.52028,126.8577,"37.5","126.9"
"1734",139499,6,37.62145,126.9176163,"37.6","126.9"
"1755",138446,6,36.73681,127.4546,"36.7","127.5"
"1846",139007,7,37.6897294999422,127.052023822359,"37.7","127.1"
"1860",139503,22,35.8650957,129.2172524,"35.9","129.2"
"1949",163545,7,35.1644013,128.0499614,"35.2","128"
"1973",139050,7,37.5633415,127.0371025,"37.6","127"
"2080",138503,7,37.55483,127.2032,"37.6","127.2"
"2116",139124,7,37.34869,126.9281,"37.3","126.9"
"2185",139117,0,35.48257,128.7553,"35.5","128.8"
"2207",139073,7,37.50301,127.0047,"37.5","127"
"2233",138721,7,37.47688,126.9527,"37.5","127"
"2468",139673,6,37.56548,126.9715,"37.6","127"
"2528",138653,5,37.53126,127.0268,"37.5","127"
"2531",138506,5,37.29802,126.9523,"37.3","127"
"2610",138726,6,37.49306,126.9874,"37.5","127"
"2686",138847,7,37.654075,126.90241,"37.7","126.9"
"2721",138557,7,37.6549855,127.0350438,"37.7","127"
"2738",138919,1,37.6128912,127.0578527,"37.6","127.1"
"2739",138920,14,37.6128912,127.0578527,"37.6","127.1"
"2776",139224,14,37.4196341,126.7502579,"37.4","126.8"
"2826",139305,7,36.3319737,127.376722,"36.3","127.4"
"2838",138648,6,37.5653302,126.6741065,"37.6","126.7"
"2843",138538,7,37.3236224,127.1210008,"37.3","127.1"
"2873",138685,22,35.8179804,128.7574412,"35.8","128.8"
"2883",138767,7,35.8624899,128.5501318,"35.9","128.6"
"2992",138499,2,37.5307425,126.8998053,"37.5","126.9"
"2993",138501,21,37.5307425,126.8998053,"37.5","126.9"
"3136",138686,6,36.9910113,127.9259497,"37","127.9"
"9",139535,7,37.74834,127.0689,"37.7","127.1"
"135",140844,7,37.52375,126.884,"37.5","126.9"
"190",140053,21,34.90062,128.6972,"34.9","128.7"
"205",140340,7,35.6901163,128.4525011,"35.7","128.5"
"343",140271,7,37.5369504,126.7377435,"37.5","126.7"
"443",140081,6,37.6155677,127.1117018,"37.6","127.1"
"497",139765,7,37.46387,126.6603,"37.5","126.7"
"571",140464,3,37.27845,127.4624,"37.3","127.5"
"572",140466,3,37.27845,127.4624,"37.3","127.5"
"588",140498,5,34.97717,127.5796,"35","127.6"
"609",140928,7,36.6488167,127.4515066,"36.6","127.5"
"761",140713,21,37.8267086,127.1422334,"37.8","127.1"
"762",140541,22,37.8267086,127.1422334,"37.8","127.1"
"766",140014,7,37.6575664,128.6737481,"37.7","128.7"
"768",140084,14,36.789796,127.0018494,"36.8","127"
"795",139602,7,37.4393898,127.1289166,"37.4","127.1"
"851",141147,2,37.4478565,126.8853516,"37.4","126.9"
"857",139946,8,36.7718426,127.0542474,"36.8","127.1"
"874",142872,7,37.57287,126.9757,"37.6","127"
"917",140237,7,35.85538759,128.54768959,"35.9","128.5"
"1108",142352,2,37.51591,127.0627,"37.5","127.1"
"1114",140113,7,37.85334,127.1656,"37.9","127.2"
"1279",140809,5,36.29832,127.3375,"36.3","127.3"
"1358",140069,0,37.4949,126.9487,"37.5","126.9"
"1640",139985,0,34.9733299,127.6096743,"35","127.6"
"1642",140623,7,34.9733299,127.6096743,"35","127.6"
"1710",140461,5,37.55118,127.0256,"37.6","127"
"1923",143055,20,37.58559,126.9003,"37.6","126.9"
"1965",139838,7,37.3246664,127.089706,"37.3","127.1"
"2005",140662,7,37.60295,127.0193,"37.6","127"
"2006",140697,6,37.77573,126.7646,"37.8","126.8"
"2010",140841,5,37.25171,127.0128,"37.3","127"
"2011",140836,0,37.25171,127.0128,"37.3","127"
"2044",140414,7,37.81977,127.1488,"37.8","127.1"
"2113",140180,7,37.42989,126.7451,"37.4","126.7"
"2291",140091,6,35.17473,126.798,"35.2","126.8"
"2296",139929,5,37.06174,127.3055,"37.1","127.3"
"2355",140028,7,37.73355,126.7222,"37.7","126.7"
"2363",139917,5,35.84982,128.5244,"35.8","128.5"
"2527",140527,7,37.53126,127.0268,"37.5","127"
"2666",141254,7,35.1254374,128.9737769,"35.1","129"
"2676",140445,22,37.7062543,126.7660585,"37.7","126.8"
"2763",140492,7,35.8406385,128.705025,"35.8","128.7"
"2900",140276,7,37.7956921,127.1021082,"37.8","127.1"
"2964",140176,14,37.2691262,127.0744517,"37.3","127.1"
"3016",139958,7,37.6956660867809,126.780792419526,"37.7","126.8"
"61",143606,6,36.45992,127.8071,"36.5","127.8"
"209",141291,6,36.08514,129.3941,"36.1","129.4"
"345",141576,14,37.5472554,127.1253148,"37.5","127.1"
"358",142215,6,35.96104,126.7242,"36","126.7"
"365",141657,5,37.1498096,127.0772212,"37.1","127.1"
"378",143048,7,37.50977,127.0571,"37.5","127.1"
"458",142011,6,37.30112,127.6262,"37.3","127.6"
"612",141836,7,35.8298561,128.5327576,"35.8","128.5"
"643",142315,0,36.96701,127.4888,"37","127.5"
"670",141620,7,37.18178,127.5617,"37.2","127.6"
"711",141680,7,36.6116,127.5119,"36.6","127.5"
"807",141566,7,37.68803,126.7812,"37.7","126.8"
"869",141583,7,37.61833,126.91,"37.6","126.9"
